country,year,morts
Cabo Verde,1909,35711
Azerbaijan,1909,49743
Czech Republic,1909,26386
United Kingdom,1909,87842
Singapore,1909,24013
Nauru,1909,95542
Liechtenstein,1909,7885
Greece,1909,33821
Myanmar,1909,15045
New Zealand,1909,92210
Luxembourg,1909,19780
Niger,1909,26550
Mongolia,1909,90771
Timor-Leste,1909,79377
Mali,1909,49284
Bahrain,1909,61238
Chad,1909,48184
Nepal,1909,61623
Madagascar,1909,22305
Bhutan,1909,41021
North Korea,1909,87759
Cabo Verde,1909,44184
Andorra,1909,19942
Chad,1909,78418
Cabo Verde,1909,25714
Afghanistan,1909,52672
Namibia,1909,87557
Cambodia,1909,44201
Togo,1909,64296
Saint Vincent and the Grenadines,1909,53979
Tonga,1909,89549
Finland,1909,84257
Mozambique,1909,78817
Malawi,1909,15008
Belgium,1909,61196
Djibouti,1909,3294
Slovenia,1909,20061
Afghanistan,1909,56733
Tonga,1909,99376
Belize,1909,41004
Colombia,1909,81625
Bahamas,1909,52293
Central African Republic,1909,54682
Micronesia,1909,11237
Uruguay,1909,12694
Luxembourg,1909,87472
France,1909,11468
Zimbabwe,1909,19461
Sierra Leone,1909,76376
North Korea,1909,75062
Mauritania,1909,79000
Saint Vincent and the Grenadines,1909,77599
Uganda,1909,81280
San Marino,1909,14064
United Arab Emirates,1909,88276
Chile,1909,14589
Gabon,1909,54324
Timor-Leste,1909,1932
North Korea,1909,18019
Switzerland,1909,56835
Colombia,1909,23157
Sri Lanka,1909,53381
Estonia,1909,18574
Canada,1909,49312
Japan,1909,72044
Timor-Leste,1909,33779
Kazakhstan,1909,31888
Georgia,1909,27025
Uganda,1909,9060
Libya,1909,34216
Denmark,1909,74197
Solomon Islands,1909,65617
France,1909,72421
Panama,1909,1426
Mauritius,1909,26491
Micronesia,1909,20553
Congo,1909,13918
Brazil,1909,13513
Lesotho,1909,17830
Burkina Faso,1909,60254
Kiribati,1909,45695
Spain,1909,31171
Mauritius,1909,3250
Honduras,1909,57263
Brunei,1909,63114
Gambia,1909,80144
Burundi,1909,3681
Burkina Faso,1909,64503
Sao Tome and Principe,1909,84321
Suriname,1909,4407
Russia,1909,40529
Comoros,1909,49901
Sierra Leone,1909,18427
Cyprus,1909,22747
Zambia,1909,14555
Croatia,1909,94130
Venezuela,1909,66927
Iceland,1909,71355
Belgium,1909,24263
Algeria,1909,72520
Singapore,1909,72899
Central African Republic,1909,6127
Monaco,1909,62453
Sierra Leone,1909,59389
Tunisia,1909,13512
Zimbabwe,1909,64722
Kuwait,1909,5037
New Zealand,1909,94159
Iran,1909,7854
Congo,1909,26733
Saint Kitts and Nevis,1909,86169
Honduras,1909,94739
Ireland,1909,35311
Pakistan,1909,18175
Nicaragua,1909,91548
Azerbaijan,1909,88090
Barbados,1909,56195
Togo,1909,29090
Eritrea,1909,64479
Equatorial Guinea,1909,46636
Angola,1910,39866
Samoa,1910,99248
Guinea-Bissau,1910,54934
United Arab Emirates,1910,74334
Mali,1910,54111
India,1910,87284
Pakistan,1910,2716
Maldives,1910,37404
Andorra,1910,45324
Sierra Leone,1910,74406
Dominica,1910,57513
Singapore,1910,80218
Argentina,1910,23055
Colombia,1910,46133
Grenada,1910,74916
Nauru,1910,72262
Kyrgyzstan,1910,8557
Bolivia,1910,98304
Turkey,1910,90702
Nauru,1910,36486
Libya,1910,52557
Micronesia,1910,41655
Eswatini,1910,63398
Montenegro,1910,95042
Portugal,1910,90638
Papua New Guinea,1910,64823
United Arab Emirates,1910,75630
Latvia,1910,85801
Chad,1910,24094
Sao Tome and Principe,1910,14353
Nigeria,1910,62850
Jamaica,1910,46953
Italy,1910,81709
Serbia,1910,34411
Saint Kitts and Nevis,1910,12264
Mauritius,1910,34445
Estonia,1910,16931
Lithuania,1910,43059
Azerbaijan,1910,3650
Dominican Republic,1910,70005
Armenia,1910,44024
Venezuela,1910,12592
Serbia,1910,57238
Hungary,1910,44831
Belize,1910,44390
Iraq,1910,72220
Uganda,1910,52839
Indonesia,1910,14457
Uganda,1910,73132
Cambodia,1910,81687
North Korea,1910,8074
Samoa,1910,99795
Tonga,1910,53653
Nepal,1910,58344
Kenya,1910,53808
Gambia,1910,54919
Trinidad and Tobago,1910,33979
Armenia,1910,47412
Indonesia,1910,70258
Syria,1910,12709
Kiribati,1910,43925
Qatar,1910,17687
Afghanistan,1910,66066
Gabon,1910,37540
Palau,1910,19165
Madagascar,1910,47889
Tonga,1910,63055
Thailand,1910,30194
Guyana,1910,42767
Brazil,1910,56891
United Kingdom,1910,57425
Spain,1910,12382
Namibia,1910,95154
Chad,1910,87123
Uzbekistan,1910,67889
Montenegro,1910,74907
Nicaragua,1910,75608
Central African Republic,1910,71234
Azerbaijan,1910,20184
Slovenia,1910,7902
Cambodia,1910,21647
Costa Rica,1910,50374
Georgia,1910,30140
Estonia,1910,62717
Bolivia,1910,52730
Serbia,1910,96757
Namibia,1910,35546
Afghanistan,1910,18004
Kyrgyzstan,1910,50073
Morocco,1910,59557
Ethiopia,1910,54206
France,1910,13505
Lesotho,1910,57618
Benin,1910,88350
United Arab Emirates,1910,38031
Qatar,1910,44787
Somalia,1910,15577
New Zealand,1910,63625
Cuba,1910,9043
Niger,1910,35130
Mongolia,1910,93950
Haiti,1910,60846
Australia,1910,52392
Cabo Verde,1910,55673
Mozambique,1910,7744
Sierra Leone,1910,51390
Bolivia,1910,40260
Niger,1910,54760
Malaysia,1910,4470
Nepal,1910,32643
Luxembourg,1910,94347
Botswana,1910,5201
Micronesia,1910,71887
Austria,1910,81863
South Africa,1910,28340
Uzbekistan,1910,94716
Greece,1910,14488
Sudan,1910,96910
Moldova,1910,6413
Venezuela,1910,41200
Montenegro,1910,61179
Belgium,1910,23355
Liechtenstein,1910,14831
Norway,1910,90357
Honduras,1910,77962
Dominican Republic,1910,65310
Slovakia,1910,37396
Luxembourg,1910,63356
Tanzania,1910,51920
Niger,1910,39120
Belize,1910,94621
Oman,1910,48786
Georgia,1910,18925
Micronesia,1910,47006
Uzbekistan,1910,68627
Senegal,1910,11842
Sao Tome and Principe,1910,76459
Ukraine,1910,80363
Malawi,1910,25126
Denmark,1910,74819
Tanzania,1910,71390
Slovenia,1910,59074
South Sudan,1910,38817
Libya,1910,6557
Somalia,1910,5432
Sierra Leone,1910,13006
Guatemala,1910,30989
Uruguay,1910,59043
Argentina,1910,38788
North Macedonia,1910,65167
Grenada,1910,53166
Benin,1910,27887
Bahamas,1910,23632
Hungary,1910,97479
Barbados,1910,94602
Trinidad and Tobago,1910,67513
Saint Kitts and Nevis,1910,87130
Ireland,1910,40802
Monaco,1910,35026
Uruguay,1910,84217
Nigeria,1910,76706
Guyana,1910,73933
Belgium,1910,31083
Kiribati,1910,2732
Mexico,1910,3942
Kuwait,1910,60853
Grenada,1910,98084
Trinidad and Tobago,1910,10429
Mexico,1910,96277
Bulgaria,1910,38268
Mozambique,1910,58676
Nigeria,1910,23517
Ghana,1910,64727
Mauritius,1910,96485
Jordan,1910,29899
Mozambique,1910,16068
Fiji,1910,66701
Italy,1910,79408
Greece,1910,87752
Dominica,1910,96742
Saint Lucia,1910,30269
United Kingdom,1910,95800
Trinidad and Tobago,1910,13219
Laos,1910,85694
Algeria,1910,60043
Nepal,1910,26989
Montenegro,1910,66263
Mozambique,1910,43406
Chile,1910,94594
Montenegro,1910,90668
Malta,1910,17830
Togo,1910,29050
Liberia,1910,33864
Gambia,1910,44677
Jordan,1910,20641
Mozambique,1910,96911
Lesotho,1910,14555
Brazil,1910,87646
Qatar,1910,24235
Belize,1910,29959
Yemen,1910,41957
Dominica,1910,62601
Indonesia,1910,65414
Malta,1910,89634
Liberia,1910,16309
Niger,1910,15105
Brunei,1910,50813
Guinea,1910,61833
Marshall Islands,1910,75208
Eritrea,1910,31328
Namibia,1910,64756
Suriname,1910,80614
Kenya,1910,38430
China,1910,41583
Libya,1910,37029
Venezuela,1910,1405
Haiti,1910,55012
Laos,1910,4560
Kenya,1910,12575
Montenegro,1910,78395
Morocco,1910,97148
Saint Vincent and the Grenadines,1910,14153
Algeria,1910,43077
Lesotho,1910,28013
Egypt,1910,7690
Brunei,1910,88251
Uganda,1910,62053
Switzerland,1910,67277
Austria,1910,77967
Oman,1910,8181
Ethiopia,1910,32305
Albania,1910,8731
Belgium,1910,60175
Ethiopia,1910,95250
Somalia,1910,73559
Tanzania,1910,1910
Saint Lucia,1910,95124
Yemen,1910,38470
Seychelles,1910,48341
Botswana,1910,88718
China,1910,57850
Malaysia,1910,30390
El Salvador,1910,65229
Belarus,1910,64891
Belize,1910,5038
Cambodia,1910,29215
Israel,1910,98101
Russia,1910,86365
Bahrain,1910,33899
Taiwan,1910,44016
Poland,1910,23246
Kiribati,1910,50304
Slovakia,1910,19862
Oman,1910,58826
Liberia,1910,23500
Portugal,1910,83224
Ghana,1910,82818
Senegal,1910,3519
Zambia,1910,7112
Angola,1910,1992
Malta,1910,6647
South Sudan,1910,95550
Nigeria,1910,8597
Suriname,1910,65167
Russia,1910,58170
Iran,1910,26633
Equatorial Guinea,1910,17854
Turkey,1910,70102
Jamaica,1910,42472
Cyprus,1910,69821
Brunei,1910,78565
Japan,1910,79382
Morocco,1910,79615
Costa Rica,1910,75087
Croatia,1910,99588
Cuba,1910,81636
Bhutan,1910,69813
Senegal,1910,20015
Sao Tome and Principe,1910,2757
Yemen,1910,33085
Vanuatu,1910,61118
China,1910,22863
Guyana,1910,27098
Cyprus,1910,47220
Vanuatu,1910,16295
Ghana,1910,39555
Algeria,1910,26821
New Zealand,1910,43372
Mozambique,1910,22833
Benin,1910,54990
Marshall Islands,1910,92528
Kazakhstan,1910,9549
Bulgaria,1910,88968
Equatorial Guinea,1910,40498
Samoa,1910,21519
Andorra,1910,48376
Monaco,1910,49547
Barbados,1910,4141
Zambia,1910,12068
Australia,1910,97878
Jamaica,1911,54705
Maldives,1911,15256
Guinea,1911,64721
Greece,1911,33964
Comoros,1911,6830
Marshall Islands,1911,16868
Russia,1911,7679
Vietnam,1911,65061
Kenya,1911,12722
Bangladesh,1911,65578
Armenia,1911,87045
Mali,1911,14989
Mozambique,1911,56701
Monaco,1911,90098
Ethiopia,1911,15919
Nicaragua,1911,42306
Maldives,1911,12036
Togo,1911,90974
Albania,1911,21999
France,1911,59582
Trinidad and Tobago,1911,42543
Argentina,1911,68244
United Arab Emirates,1911,55560
India,1911,72913
Hungary,1911,23788
Belgium,1911,80805
Cabo Verde,1911,61048
Azerbaijan,1911,96253
El Salvador,1911,89141
Algeria,1911,22221
Tonga,1911,32757
Djibouti,1911,60115
Sri Lanka,1911,49275
Azerbaijan,1911,84605
Tajikistan,1911,25324
Panama,1911,53753
Bangladesh,1911,29734
San Marino,1911,51605
Argentina,1911,20590
Austria,1911,95364
Saudi Arabia,1911,24096
United Arab Emirates,1911,53142
Togo,1911,95984
Bhutan,1911,44261
Mongolia,1911,77986
Papua New Guinea,1911,97111
Togo,1911,98128
Oman,1911,57698
Malaysia,1911,51502
Ethiopia,1911,48984
Guinea-Bissau,1911,57490
Kuwait,1911,39202
Croatia,1911,62445
Fiji,1911,86869
Latvia,1911,84199
Colombia,1911,50972
Egypt,1911,10535
Azerbaijan,1911,39887
Sri Lanka,1911,19679
Netherlands,1911,99010
Papua New Guinea,1911,69096
Thailand,1911,89901
Solomon Islands,1911,77281
Dominican Republic,1911,1030
Panama,1911,59996
Greece,1911,9132
Austria,1911,92410
Guatemala,1911,83805
Seychelles,1911,57644
Ecuador,1911,93091
Croatia,1911,22227
Mongolia,1911,93238
Madagascar,1911,19674
Sao Tome and Principe,1911,70430
Ukraine,1911,5596
Netherlands,1911,17588
Brunei,1911,55654
Chad,1911,93882
Turkey,1911,95540
Rwanda,1911,28226
Panama,1911,13453
Colombia,1911,60552
Belgium,1911,91117
Solomon Islands,1911,64692
Iceland,1911,25524
Guatemala,1911,32843
Niger,1911,64140
Laos,1911,13744
Mauritius,1911,83146
Barbados,1911,39910
Chile,1911,8482
Honduras,1911,41081
Georgia,1911,33024
Bosnia and Herzegovina,1911,90210
China,1911,15030
Belize,1911,26472
Egypt,1911,76048
Burundi,1911,20045
Guatemala,1911,28135
Laos,1911,65273
North Macedonia,1911,51677
United Kingdom,1911,86670
Portugal,1911,96433
Burundi,1911,81286
Guyana,1911,14733
Montenegro,1911,63113
Uruguay,1911,84016
Fiji,1911,64832
Nepal,1911,4098
Cameroon,1911,86160
Lesotho,1911,58119
Bahrain,1911,56880
Iraq,1911,55480
Peru,1911,41546
Vatican City,1911,44887
Sweden,1911,90999
Estonia,1911,15250
Laos,1911,37382
Ecuador,1911,50999
Lebanon,1911,48022
Poland,1911,36472
Haiti,1911,89674
Togo,1911,4893
Slovakia,1911,78109
Bhutan,1911,77799
Cambodia,1911,63086
United Arab Emirates,1911,38301
Finland,1911,52594
Slovakia,1911,68261
Guinea-Bissau,1911,41109
Central African Republic,1911,60087
Burundi,1911,83245
South Korea,1911,44190
Equatorial Guinea,1911,64722
Bulgaria,1911,3666
Romania,1911,54513
Russia,1911,73688
Angola,1911,95536
Suriname,1911,95013
Malaysia,1911,71314
Suriname,1911,17169
Burkina Faso,1911,18668
Syria,1911,84298
Finland,1911,52810
Turkey,1911,20945
Tanzania,1911,56159
Guyana,1911,88372
Netherlands,1911,11079
Spain,1911,19362
Mauritius,1911,13919
Belize,1911,21800
Peru,1911,80294
India,1911,55648
Switzerland,1911,95410
Panama,1911,58026
Sri Lanka,1911,52376
Bosnia and Herzegovina,1911,95834
Papua New Guinea,1911,15156
Gabon,1911,44039
Sudan,1911,17239
Mali,1911,8089
Tonga,1911,14014
Marshall Islands,1911,51105
Colombia,1911,61211
Mexico,1911,89854
Benin,1911,93402
Cambodia,1911,6917
Vatican City,1911,16350
Pakistan,1911,75822
Nicaragua,1911,6742
Burkina Faso,1911,68375
Barbados,1911,84871
Lithuania,1911,81197
Sao Tome and Principe,1911,12743
Brunei,1911,19891
Gabon,1911,29483
Iraq,1911,32135
Afghanistan,1911,65058
Marshall Islands,1911,96093
Malaysia,1911,12682
Timor-Leste,1911,13798
Uruguay,1911,95575
Singapore,1911,44919
Belgium,1911,15198
Malaysia,1911,56502
Central African Republic,1911,33104
Vanuatu,1911,8603
Belgium,1911,20009
Kenya,1911,39661
Azerbaijan,1911,30965
Dominican Republic,1911,24784
United Kingdom,1911,30340
Vanuatu,1911,68689
France,1911,71297
Czech Republic,1911,24569
Hungary,1911,70102
Ireland,1911,50411
North Korea,1911,28254
Jordan,1911,28160
Malta,1911,13206
Turkmenistan,1911,45211
Eritrea,1911,2533
Bosnia and Herzegovina,1911,72132
Serbia,1911,87689
Jamaica,1911,43383
Bangladesh,1911,97605
Vietnam,1911,7358
Eswatini,1911,55395
Panama,1911,33035
Mauritius,1911,35459
Rwanda,1911,42287
Sudan,1911,21137
South Korea,1911,83017
Turkmenistan,1911,38522
Nauru,1911,93459
Romania,1911,39941
Bahrain,1911,43057
Guinea,1911,30689
Bosnia and Herzegovina,1911,74588
Seychelles,1911,87938
Uganda,1911,72240
South Korea,1911,41679
Australia,1911,96521
Mexico,1911,95846
Solomon Islands,1911,58428
Peru,1911,35045
Mauritania,1911,44671
Belize,1911,47903
Georgia,1911,50670
Luxembourg,1911,12715
Algeria,1911,22810
Libya,1911,41583
Morocco,1911,66719
Turkmenistan,1911,94497
Botswana,1911,21706
Peru,1911,22316
Zambia,1911,37595
Malaysia,1911,60655
Brunei,1911,3497
Thailand,1911,14562
South Korea,1911,95377
Andorra,1911,9757
Equatorial Guinea,1911,89195
Papua New Guinea,1911,10018
Albania,1911,30277
North Korea,1911,45077
Benin,1911,83269
Micronesia,1911,50250
Israel,1911,84689
Solomon Islands,1911,35572
Romania,1911,43020
Micronesia,1911,58264
Yemen,1911,5170
Kenya,1911,60449
Russia,1911,94202
South Africa,1911,83321
Yemen,1911,42147
Mongolia,1911,45944
Montenegro,1911,25714
Eritrea,1911,50294
India,1911,33711
Solomon Islands,1911,1220
Monaco,1911,70776
Moldova,1911,40769
Zambia,1911,62949
Croatia,1911,78828
China,1911,29604
Moldova,1911,17771
Austria,1911,62182
South Africa,1911,77759
Kyrgyzstan,1911,33714
Micronesia,1911,31429
Peru,1911,39759
Panama,1911,67095
Sierra Leone,1911,2839
Ecuador,1911,68307
Mozambique,1911,25940
Afghanistan,1911,91528
Saint Lucia,1911,8676
Qatar,1911,84988
Israel,1911,17900
Latvia,1911,62375
Tuvalu,1911,43180
Tonga,1911,67196
United Arab Emirates,1911,91441
Algeria,1911,66913
Costa Rica,1911,12474
Trinidad and Tobago,1911,1159
Slovenia,1911,95865
Latvia,1911,16929
Philippines,1911,37942
United States,1911,3199
Chad,1911,93676
Gambia,1911,13980
Venezuela,1911,43997
Malaysia,1911,44359
Iran,1911,92336
Chile,1911,47006
North Macedonia,1911,7276
Guinea,1911,19372
Timor-Leste,1912,89697
Uruguay,1912,9168
Tajikistan,1912,25966
Singapore,1912,5915
Tuvalu,1912,40009
Nigeria,1912,49921
Gambia,1912,65267
Kazakhstan,1912,82733
Slovenia,1912,30011
Australia,1912,84474
Tonga,1912,5047
Monaco,1912,17515
Guinea,1912,70215
Slovakia,1912,23737
Israel,1912,85996
Luxembourg,1912,30048
Denmark,1912,13927
Costa Rica,1912,65565
Uzbekistan,1912,35289
Czech Republic,1912,53421
Argentina,1912,50592
Bhutan,1912,76469
Oman,1912,97017
Togo,1912,86311
Barbados,1912,15836
Grenada,1912,86641
Cameroon,1912,46078
Nepal,1912,40543
Timor-Leste,1912,90080
Bangladesh,1912,16953
Israel,1912,58027
Bahamas,1912,75931
Georgia,1912,52039
Liberia,1912,70806
Nicaragua,1912,74925
Papua New Guinea,1912,78253
Pakistan,1912,34512
Saudi Arabia,1912,22930
Botswana,1912,50604
Mexico,1912,4262
Bolivia,1912,12213
Tonga,1912,25129
Seychelles,1912,96989
China,1912,67034
Monaco,1912,61606
Madagascar,1912,17524
El Salvador,1912,19098
Myanmar,1912,77548
Mexico,1912,60811
North Korea,1912,50827
Vatican City,1912,37273
Uruguay,1912,63903
Myanmar,1912,70138
Austria,1912,24059
Slovenia,1912,42877
Mauritius,1912,43782
Qatar,1912,23888
Yemen,1912,29398
Jordan,1912,11795
Micronesia,1912,87723
Seychelles,1912,84650
Latvia,1912,78156
Jordan,1912,72512
Tuvalu,1912,30232
Malaysia,1912,14284
Sao Tome and Principe,1912,63630
Belize,1912,35574
Andorra,1912,62702
Panama,1912,92566
Nicaragua,1912,66139
Burundi,1912,64683
Jordan,1912,75081
Nicaragua,1912,34708
Tajikistan,1912,8787
Netherlands,1912,70481
Eswatini,1912,89978
Romania,1912,29718
Israel,1912,55000
Albania,1912,9421
Vietnam,1912,78210
Dominica,1912,31596
Oman,1912,55004
Palau,1912,56611
Kenya,1912,87777
Afghanistan,1912,63540
India,1912,74274
Thailand,1912,70308
Oman,1912,57887
Malaysia,1912,13365
Mali,1912,77334
France,1912,40855
Spain,1912,65137
Lebanon,1912,16775
Luxembourg,1912,68520
Cuba,1912,39022
Albania,1912,66886
Hungary,1912,67448
Chad,1912,38213
Estonia,1912,59648
Tonga,1912,11715
Niger,1912,34059
Dominican Republic,1912,92324
Saudi Arabia,1912,57902
Azerbaijan,1912,82314
Netherlands,1912,16223
South Korea,1912,34235
Cuba,1912,69813
Finland,1912,55513
Kyrgyzstan,1912,15641
Italy,1912,55455
Saint Kitts and Nevis,1912,53727
Comoros,1912,12391
Turkey,1912,89512
Gabon,1912,21709
Serbia,1912,34832
Singapore,1912,38656
Paraguay,1912,12655
Azerbaijan,1912,14111
Albania,1912,27269
Slovakia,1912,63275
Philippines,1912,65532
Kuwait,1912,19778
Kuwait,1912,91198
Nicaragua,1912,93704
Barbados,1912,47418
Kazakhstan,1912,66539
Haiti,1912,63660
Paraguay,1912,39708
Bosnia and Herzegovina,1912,59865
Russia,1912,52129
Egypt,1912,43434
Niger,1912,75858
United Arab Emirates,1912,26977
Chile,1912,60319
Jamaica,1912,79759
Chile,1912,80702
Australia,1912,84670
Ireland,1912,99305
Dominica,1912,75872
El Salvador,1912,27214
Chile,1912,42108
Chad,1912,32667
Mauritius,1912,21631
Egypt,1912,90652
Estonia,1912,33421
Tajikistan,1912,23419
Slovenia,1912,44313
Kuwait,1912,68579
Seychelles,1912,2702
Bulgaria,1912,39715
Congo,1912,44889
El Salvador,1912,13762
Senegal,1912,35155
Belgium,1912,14382
Mauritania,1912,92775
Maldives,1912,93192
Tuvalu,1912,30852
Slovakia,1912,49843
Mauritius,1912,55978
Vanuatu,1912,33130
San Marino,1912,11188
Croatia,1912,29268
Saint Lucia,1912,94342
Senegal,1912,48898
Uganda,1912,47618
Papua New Guinea,1912,26826
Somalia,1912,32995
Palau,1912,5462
South Korea,1912,97008
Bosnia and Herzegovina,1912,35804
Chile,1912,89325
Netherlands,1912,24173
Cyprus,1912,50689
Slovenia,1912,97271
Thailand,1912,60496
Dominican Republic,1912,9982
North Macedonia,1912,96434
United Kingdom,1912,73399
Morocco,1912,19332
Latvia,1912,80525
Venezuela,1912,22488
Gambia,1912,87063
Laos,1912,79483
Zambia,1912,92547
Georgia,1912,45209
Estonia,1912,20232
San Marino,1912,99009
Armenia,1912,54685
Saint Lucia,1912,97521
Myanmar,1912,17545
Haiti,1912,78640
Ecuador,1912,58847
Samoa,1912,14347
Uruguay,1912,3634
Tonga,1912,6101
Israel,1912,88686
Fiji,1912,26970
Australia,1912,18893
Cyprus,1912,19703
Finland,1912,94362
France,1912,23489
Malta,1912,59098
Vietnam,1912,37767
Marshall Islands,1912,61186
United Kingdom,1912,82912
Serbia,1912,20733
Barbados,1912,77942
South Korea,1912,94703
Honduras,1912,31659
Rwanda,1912,50543
Trinidad and Tobago,1912,8951
Indonesia,1912,65417
Mauritius,1912,85693
Oman,1912,35006
Germany,1912,56864
Croatia,1912,94060
Bahrain,1912,1740
Rwanda,1912,94995
Syria,1912,78860
South Sudan,1912,32099
Liberia,1912,10727
Malaysia,1912,66904
Lesotho,1912,27533
Senegal,1912,31408
Belgium,1912,66305
Benin,1912,16038
Cuba,1912,51799
Peru,1912,76759
Marshall Islands,1912,50061
Palau,1912,27254
Paraguay,1912,27722
Seychelles,1912,20208
Morocco,1912,61640
Germany,1912,87090
Cyprus,1912,56061
Maldives,1912,21165
Netherlands,1912,94476
Singapore,1912,20512
Vanuatu,1912,76000
South Korea,1912,2979
Poland,1912,94809
El Salvador,1912,7612
Sudan,1912,27763
Norway,1912,7022
Poland,1912,60750
Croatia,1912,76304
Bahrain,1912,29055
Albania,1912,61889
South Sudan,1912,74368
North Korea,1912,18639
Congo,1912,62032
New Zealand,1912,1299
Saint Vincent and the Grenadines,1912,85962
Sudan,1912,97190
Ukraine,1912,84200
Indonesia,1912,14028
Honduras,1912,26437
Kyrgyzstan,1912,5589
Tuvalu,1912,74669
Italy,1912,63645
Solomon Islands,1912,60917
Singapore,1912,81995
Congo,1912,20168
Mauritania,1912,64845
Uruguay,1912,73934
Belarus,1912,24092
Russia,1912,13377
Australia,1912,75839
Cyprus,1912,92168
Tuvalu,1912,47635
Czech Republic,1912,56402
Thailand,1912,90889
Kyrgyzstan,1912,81801
Philippines,1912,83433
Morocco,1912,9312
Thailand,1912,85767
Turkmenistan,1912,63263
India,1912,34885
San Marino,1912,58848
Bulgaria,1912,64494
Central African Republic,1912,44951
Guatemala,1912,41629
Congo,1912,36006
Turkey,1912,80567
Gambia,1912,68969
Bosnia and Herzegovina,1912,26378
Cuba,1912,24393
Barbados,1912,8166
Sao Tome and Principe,1912,68007
Norway,1912,75554
Malawi,1912,30616
Afghanistan,1912,31771
Tajikistan,1912,18812
India,1912,55026
Bahamas,1912,16029
China,1912,70842
Bolivia,1912,14177
South Sudan,1912,70317
Fiji,1912,27601
Taiwan,1912,19701
Vanuatu,1913,7688
China,1913,18390
Bulgaria,1913,91956
Senegal,1913,38879
Luxembourg,1913,90369
Spain,1913,79221
Cuba,1913,33492
Iraq,1913,20671
Kyrgyzstan,1913,50790
Namibia,1913,75220
Bosnia and Herzegovina,1913,28574
Egypt,1913,72261
Ethiopia,1913,12849
Mauritania,1913,52327
China,1913,97329
Nigeria,1913,32171
Guinea,1913,33651
Kiribati,1913,7581
Benin,1913,65767
San Marino,1913,54695
Vanuatu,1913,6221
Fiji,1913,53900
Laos,1913,92081
Serbia,1913,82663
Nigeria,1913,6032
Kuwait,1913,40194
Eswatini,1913,37777
Ireland,1913,81631
Monaco,1913,22707
Mauritania,1913,88363
Pakistan,1913,31620
Uzbekistan,1913,72843
Marshall Islands,1913,36896
Botswana,1913,38069
Ireland,1913,72563
Costa Rica,1913,60539
Botswana,1913,83866
Saudi Arabia,1913,60337
Slovakia,1913,69976
Nicaragua,1913,2545
Ghana,1913,46612
Spain,1913,53659
Uzbekistan,1913,32480
Saint Vincent and the Grenadines,1913,33797
Iraq,1913,97480
El Salvador,1913,29336
Bolivia,1913,81300
Malaysia,1913,58872
Guinea-Bissau,1913,88067
Grenada,1913,66661
Cuba,1913,38676
Portugal,1913,29432
Laos,1913,7642
Maldives,1913,53410
North Korea,1913,42613
Jordan,1913,98651
Bahrain,1913,91061
Panama,1913,47416
Nigeria,1913,52413
Bhutan,1913,41721
North Macedonia,1913,25866
Ukraine,1913,77719
Bolivia,1913,61985
Mongolia,1913,97626
South Sudan,1913,77305
Syria,1913,11931
Bolivia,1913,19077
Congo,1913,54796
Turkey,1913,26895
Burkina Faso,1913,69357
Solomon Islands,1913,53814
Seychelles,1913,98272
Benin,1913,81290
Chad,1913,49793
Bhutan,1913,64848
Luxembourg,1913,82754
Argentina,1913,45189
Luxembourg,1913,55346
Uzbekistan,1913,2395
Bangladesh,1913,53119
Nepal,1913,4961
Gabon,1913,36382
Somalia,1913,89790
Timor-Leste,1913,18928
Burkina Faso,1913,13093
Thailand,1913,81238
Saint Kitts and Nevis,1913,46457
Romania,1913,92892
Saint Lucia,1913,8986
Turkey,1913,27726
Iraq,1913,79196
Romania,1913,54585
Marshall Islands,1913,73570
Oman,1913,59400
Austria,1913,65619
Denmark,1913,14580
Russia,1913,84016
Belarus,1913,60225
Namibia,1913,2204
Iraq,1913,25331
Gabon,1913,4583
Belarus,1913,82792
Estonia,1913,45099
Ethiopia,1913,8539
Malta,1913,45379
South Africa,1913,57292
North Macedonia,1913,88846
China,1913,9223
Oman,1913,76696
Central African Republic,1913,85894
Saint Kitts and Nevis,1913,32339
Marshall Islands,1913,65590
Belgium,1913,12522
Germany,1913,94037
Israel,1913,29014
Chad,1913,45082
Seychelles,1913,74834
North Korea,1913,53945
Netherlands,1913,66737
Mexico,1913,74492
Taiwan,1913,8385
Israel,1913,65552
Nauru,1913,72543
Palau,1913,35562
Tanzania,1913,67944
Algeria,1913,1916
Malawi,1913,66226
Italy,1913,54583
Marshall Islands,1913,74314
Togo,1913,72882
Vietnam,1913,36934
Nigeria,1913,17448
Egypt,1913,54471
Albania,1913,37418
Ecuador,1913,15715
Togo,1913,35783
Kyrgyzstan,1913,26897
Namibia,1913,23698
Australia,1913,42572
North Macedonia,1913,9843
Dominica,1913,32551
Tunisia,1913,28442
Spain,1913,27696
Liberia,1913,88099
Kyrgyzstan,1913,89518
Mongolia,1913,89399
Haiti,1913,5763
Nigeria,1913,28771
Chile,1913,98734
Afghanistan,1913,87029
Zambia,1913,6535
Kenya,1913,33519
Tonga,1913,13020
Dominica,1913,30745
Lithuania,1913,31906
Burkina Faso,1913,36896
Malta,1913,87786
South Africa,1913,12297
Oman,1913,50689
France,1913,58081
Panama,1913,55183
Dominican Republic,1913,60762
Uganda,1913,64573
Saint Vincent and the Grenadines,1913,27783
Vatican City,1913,82793
South Sudan,1913,47791
United Arab Emirates,1913,31086
Mauritania,1913,90599
Senegal,1913,96520
Afghanistan,1913,84957
